,origin_x,origin_y,destination_x,destination_y,treq,u_PT_OD,origin,hub,dist,ttrav,tarr,u,u_PT_HD,u_SUM_OD,p_SUM
90,19.88657029,50.08511129,19.993903154375786,50.042594453079346,2024-03-28 08:06:52,13.083167255561587,4263449095,1786358199,1897,316.1666666666667,2024-03-28 08:12:08,3.794,14.533096165366226,20.907096165366227,0.0003998868696834602
91,19.88288337,50.09633997,19.943522126085035,50.08558749863056,2024-03-28 08:14:45,13.134540488650964,264718159,1786358199,1924,320.6666666666667,2024-03-28 08:20:05,3.8480000000000003,8.440814849513067,14.868814849513068,0.15004165831503505
92,19.88170094,50.09213599,19.964916843448524,50.081348066156636,2024-03-28 07:46:32,5.311233684162975,232712034,1786358199,1331,221.83333333333334,2024-03-28 07:50:13,2.662,10.888582105244053,16.130582105244052,2.0008198778645368e-05
93,19.88974488,50.09452581,19.896749805080038,50.092023913249974,2024-03-28 07:48:44,17.532025187919096,1710281170,1786358199,2027,337.8333333333333,2024-03-28 07:54:21,4.054,6.285853157797511,12.919853157797512,0.9901674136887296
94,19.87743591,50.09495179,19.952184584477106,50.02572924887218,2024-03-28 08:06:48,8.931651202919394,2397334313,1786358199,2044,340.6666666666667,2024-03-28 08:12:28,4.088,10.458272744309348,17.126272744309347,0.0002760585331686246
95,19.87786925,50.09355855,19.896749805080038,50.092023913249974,2024-03-28 08:09:57,19.105612518732215,32067567,1786358199,1664,277.3333333333333,2024-03-28 08:14:34,3.328,6.762837029992518,12.670837029992517,0.9983978022066146
96,19.878829,50.09329019,19.96653300867659,50.056903793509896,2024-03-28 07:49:44,10.605662255505113,2958861354,1786358199,1877,312.8333333333333,2024-03-28 07:54:56,3.754,11.703600037561234,18.037600037561234,0.0005916888538111287
97,19.88562189,50.0845492,19.93419539069741,50.07058544963221,2024-03-28 08:04:28,17.410568571398606,4263449095,1786358199,1897,316.1666666666667,2024-03-28 08:09:44,3.794,7.6452465413012245,14.019246541301225,0.9674322237989997
98,19.87462263,50.09212219,19.959725282322243,50.072556950806316,2024-03-28 07:56:08,12.02731962395207,32067567,1786358199,1664,277.3333333333333,2024-03-28 08:00:45,3.328,9.991678082691179,15.899678082691178,0.020385036790209865
99,19.88264699,50.08515287,19.98485702298316,50.08796386842873,2024-03-28 08:08:21,9.12404526307383,6049256828,1786358199,2132,355.3333333333333,2024-03-28 08:14:16,4.264,9.018741127732392,15.862741127732393,0.0011827898462179716
100,19.88657029,50.08511129,19.92604983564809,50.063908405043826,2024-03-28 08:10:32,6.753651127780793,4263449095,1786358199,1897,316.1666666666667,2024-03-28 08:15:48,3.794,6.588757030032853,12.962757030032853,0.002006998578276086
101,19.88877769,50.09423677,19.905667459513932,50.09311409409152,2024-03-28 08:00:05,16.388184097691468,1710281170,1786358199,2027,337.8333333333333,2024-03-28 08:05:42,4.054,7.032711879610452,13.666711879610451,0.9382818434814655
102,19.88948339,50.09503617,19.7630542739841,50.11908686112967,2024-03-28 08:03:36,14.254314398447537,264718166,1786358199,2492,415.3333333333333,2024-03-28 08:10:31,4.984,13.241524248057404,20.805524248057402,0.0014263490421415185
103,19.88258136,50.10312457,19.93419539069741,50.07058544963221,2024-03-28 08:04:10,7.798108646480737,232716424,1786358199,2533,422.1666666666667,2024-03-28 08:11:12,5.066000000000001,7.6452465413012245,15.291246541301225,0.0005565827881425875
104,19.88562189,50.0845492,19.896749805080038,50.092023913249974,2024-03-28 08:07:30,16.67165571423616,4263449095,1786358199,1897,316.1666666666667,2024-03-28 08:12:46,3.794,6.762837029992518,13.136837029992519,0.9716623947667123
105,19.88912223,50.09599234,19.983817322680817,50.07642359003149,2024-03-28 08:14:52,7.705220826960193,51975594,1786358199,2718,453.0,2024-03-28 08:22:25,5.436,11.232006428488456,19.248006428488452,9.70571852704697e-06
106,19.87986067,50.08637297,19.901030100385878,50.08029795327047,2024-03-28 08:03:29,7.077057819423748,2306398126,1786358199,685,114.16666666666667,2024-03-28 08:05:23,1.37,4.1672237969354065,8.117223796935406,0.2611179697125417
107,19.8786726,50.08428215,19.971092603205765,50.06354811678362,2024-03-28 08:00:13,15.063701541325422,307414955,1786358199,278,46.333333333333336,2024-03-28 08:00:59,0.556,9.2675504135043,12.4035504135043,0.9346339000892461
108,19.88562189,50.0845492,19.893211100346466,50.07746837869586,2024-03-28 08:11:34,16.87447285708178,4263449095,1786358199,1897,316.1666666666667,2024-03-28 08:16:50,3.794,4.884625187870697,11.258625187870697,0.9963734764327352
109,19.88146321,50.09974116,19.956319315310267,50.06798740392809,2024-03-28 08:02:57,6.648859586415033,274514795,1786358199,2250,375.0,2024-03-28 08:09:12,4.5,10.546149661634303,17.6261496616343,1.708504291738396e-05
110,19.88395665,50.0975083,20.006285715904397,50.077821947252225,2024-03-28 07:49:18,6.17857939843947,274514735,1786358199,1938,323.0,2024-03-28 07:54:41,3.876,13.23305785708178,19.689057857081778,1.3566667099008419e-06
111,19.88174264,50.08767326,19.885304696761647,50.0797397302983,2024-03-28 07:49:36,3.7211921052521193,232660279,1786358199,837,139.5,2024-03-28 07:51:55,1.674,3.023093721740341,7.277093721740341,0.0277628322829523
112,19.88916641,50.09307069,19.896749805080038,50.092023913249974,2024-03-28 07:58:23,6.271218796951541,1710281170,1786358199,2027,337.8333333333333,2024-03-28 08:04:00,4.054,6.285853157797511,12.919853157797512,0.001294113579868387
113,19.8801184,50.10579612,19.885468795880367,50.09741493157783,2024-03-28 07:46:37,11.284519586374707,933715726,1786358199,2999,499.8333333333333,2024-03-28 07:54:56,5.998,6.0380873683743514,14.616087368374352,0.03450396394097012
114,19.88687409,50.09695773,19.88863836597887,50.08547278122212,2024-03-28 07:51:26,16.59513507510633,274514735,1786358199,1938,323.0,2024-03-28 07:56:49,3.876,5.172478195407144,11.628478195407144,0.9930817963078589
115,19.86523666,50.09105687,19.896749805080038,50.092023913249974,2024-03-28 07:51:34,12.794809097691473,262221021,1786358199,1985,330.8333333333333,2024-03-28 07:57:04,3.9699999999999998,6.285853157797511,12.83585315779751,0.48974042521907324
116,19.872702,50.100578,19.98485702298316,50.08796386842873,2024-03-28 08:04:27,9.152183007367045,1710281870,1786358199,2777,462.8333333333333,2024-03-28 08:12:09,5.554,9.018741127732392,17.15274112773239,0.000335163079663475
117,19.88226659,50.09680023,19.947149505549167,50.06925456517236,2024-03-28 08:14:43,7.978827781878648,264718159,1786358199,1924,320.6666666666667,2024-03-28 08:20:03,3.8480000000000003,8.973013984919039,15.40101398491904,0.0005974835146283369
118,19.88126722,50.08402311,19.938498264089006,50.062474167174344,2024-03-28 08:12:51,12.194461240561292,307414955,1786358199,278,46.333333333333336,2024-03-28 08:13:37,0.556,6.971210789358626,10.107210789358625,0.889657800276167
119,19.87786072,50.0843247,19.885468795880367,50.09741493157783,2024-03-28 07:48:05,7.9367263908949575,307414955,1786358199,278,46.333333333333336,2024-03-28 07:48:51,0.556,6.0380873683743514,9.174087368374352,0.2248956798297395
120,19.872702,50.100578,19.900435359165712,50.10506673933658,2024-03-28 07:58:52,9.536508045041211,1710281870,1786358199,2777,462.8333333333333,2024-03-28 08:06:34,5.554,9.141064135293039,17.27506413529304,0.00043551048090254257
121,19.8707591,50.09731907,19.896749805080038,50.092023913249974,2024-03-28 08:00:15,19.760158721756476,4177942535,1786358199,2764,460.6666666666667,2024-03-28 08:07:55,5.5280000000000005,6.285853157797511,14.393853157797512,0.9953503626167964
